NAME	TITLE	SCORE	
TP53INP1		9.406276	
PCNX2		9.400371	
NLGN3		9.398834	
HSPA12A		9.393104	
DBN1		9.391953	
ELOVL4		9.37382	
MEX3A		9.359652	
PNMA1		9.352939	
BACE2		9.345472	
RASGRF2		9.341183	
CLDN2		9.340637	
CYP27C1		9.337823	
SLC6A8		9.319777	
SEPTIN8		9.312838	
KCNH1		9.301008	
ATP2A2		9.299109	
UBE2H		9.297077	
MYOM3		9.28502	
VASH2		9.273892	
HMCN2		9.270051	
SLC35D1		9.266264	
ACTN1		9.255957	
DNM1		9.249668	
ZNF516		9.2186165	
MGP		9.20944	
ANKRD36C		9.1955805	
DIO2		9.167694	
BDKRB2		9.162846	
TRO		9.147319	
RRAD		9.137728	
MOXD1		9.090951	
GLI1		9.073664	
TP53INP2		9.071253	
APOLD1		9.066541	
TNFAIP3		9.056008	
CILP2		9.055333	
KIAA0825		9.04304	
SLC4A7		9.012653	
LYPD3		9.003167	
CRABP2		8.984367	
SLCO5A1		8.975491	
HTRA3		8.968905	
NHS		8.968718	
CRACD		8.966014	
CSRNP3		8.933922	
ADCY6		8.933891	
DDX5		8.921334	
FBXW7		8.871477	
UCN2		8.863082	
BBS9		8.84982	
TWIST1		8.84115	
SHC4		8.823207	
CHRD		8.81458	
SYNPO2		8.797774	
DEFB124		8.7974415	
SMOC2		8.790125	
WDPCP		8.784119	
DIRAS3		8.78203	
TCTN3		8.778026	
CTNNB1		8.758161	
FGF1		8.73839	
AHCTF1		8.73402	
FAM43B		8.733721	
SLC35E4		8.7221575	
CHPF		8.716163	
PTHLH		8.703655	
COL12A1		8.702391	
KLHL25		8.701226	
MMP19		8.680251	
TNFSF11		8.656393	
GARNL3		8.655172	
CUBN		8.646452	
ZNF469		8.623424	
DGKI		8.614705	
EMP1		8.61319	
CLMN		8.601328	
SMTN		8.596095	
FRMD5		8.585045	
FN1		8.575549	
SMIM43		8.573773	
TMEM176B		8.561386	
SPSB1		8.5596695	
FREM1		8.5459	
PTGDS		8.543044	
CA5B		8.530359	
DEPP1		8.526942	
EGFLAM		8.515904	
PAPLN		8.515044	
NIPSNAP3B		8.510374	
CBLB		8.491449	
HS3ST3A1		8.486472	
OAF		8.482958	
CAPN6		8.474027	
AIG1		8.469484	
GRIP2		8.468617	
COL4A5		8.462941	
TENM1		8.460897	
VGLL4		8.459411	
DENND2B		8.45892	
ABCB4		8.453332	
CPNE7		8.452354	
SEPTIN2		8.449178	
ZNF521		8.444944	
ASIC1		8.4063225	
HSPG2		8.396878	
SYNGAP1		8.382074	
CAP2		8.375536	
TMEM229A		8.36801	
ADCY2		8.364295	
LRRN1		8.359812	
P3H3		8.3585415	
BMAL2		8.352742	
TMEM158		8.352276	
BTG2		8.349546	
CTLA4		8.344005	
VIM		8.337656	
SHOX2		8.316372	
CACNA1G		8.308226	
DCLK1		8.307611	
PCDH19		8.299733	
SLC10A6		8.296531	
TENM3		8.295145	
BCL2L11		8.257265	
CNTN3		8.248273	
EVC		8.242594	
PRRX1		8.230608	
ZBTB32		8.228824	
CALU		8.221191	
TNFRSF10B		8.220456	
PIGT		8.218803	
LTBP2		8.20442	
IL13RA2		8.19692	
PCNX4		8.195147	
CFAP69		8.181424	
KCND3		8.153321	
STMN3		8.152901	
GXYLT2		8.136575	
ALDH18A1		8.13228	
ACTA2		8.119564	
MAP7D3		8.109881	
LDLRAD3		8.1058235	
TRABD2B		8.105295	
RAMP1		8.10462	
WHRN		8.102212	
SRRM3		8.095086	
ANKRD10		8.093043	
LRRC17		8.090428	
PDGFD		8.088804	
RCAN2		8.088213	
STK38L		8.061831	
PDLIM7		8.061167	
SH3RF3		8.041297	
DMD		8.034989	
AREG		8.030619	
CNKSR3		8.008293	
NUGGC		8.007114	
SYNGR1		8.006602	
LOX		8.005112	
ASTN2		7.999085	
BHMT2		7.9961467	
ATP1A2		7.988757	
CERCAM		7.985905	
SLC29A4		7.9729238	
WLS		7.969062	
TSPAN6		7.9683847	
PLPPR4		7.9603934	
CDKN1A		7.960123	
TSC22D1		7.9507065	
SLC24A3		7.9477634	
GLI2		7.9463644	
GNAL		7.9435244	
FAM131A		7.9381504	
SLC9B2		7.926797	
NEK1		7.924815	
GPSM2		7.881191	
WDR86		7.87807	
FBXO31		7.8732066	
GRHL3		7.8713913	
PIM2		7.869749	
C12orf75		7.868997	
COLEC11		7.868804	
ZNF827		7.868277	
TUBB2B		7.86752	
GPX8		7.8662457	
IGDCC4		7.8601346	
SCG2		7.851557	
SPON1		7.849533	
KLF12		7.841771	
KLF9		7.8408175	
FAM13C		7.827092	
PDE2A		7.8254476	
HPSE2		7.8250494	
HRC		7.8250003	
ZNF483		7.813602	
NAP1L3		7.7979984	
SMARCA1		7.793478	
FAP		7.7896104	
FBLN1		7.7858033	
GAS7		7.7698274	
TWSG1		7.768305	
OGN		7.764495	
CTNNA3		7.758668	
CALD1		7.7582235	
NMNAT2		7.740226	
FOXC2		7.7248254	
PRG4		7.714949	
CCDC171		7.712623	
C1S		7.709513	
SIPA1L1		7.707043	
TTC39C		7.706914	
COL6A2		7.705549	
CSNK1A1		7.705302	
ADGRF4		7.70317	
TAGLN		7.698692	
ADD2		7.6807756	
MRC2		7.678294	
NR4A1		7.673383	
RPAP2		7.6717525	
BAAT		7.664301	
KRT16		7.6643004	
KALRN		7.66367	
BMERB1		7.652909	
P4HA3		7.6524925	
TMEM98		7.651884	
ACTG2		7.6501474	
CNGA1		7.6480875	
CLSTN1		7.6480813	
KCNN3		7.6404366	
UBE2QL1		7.6397743	
FAM171B		7.6389527	
HTR2A		7.6361012	
DMGDH		7.6333423	
CPE		7.630351	
SLIT3		7.6280518	
FAM83D		7.625747	
GLIPR1		7.6108766	
CCDC136		7.6061687	
NSG1		7.59552	
ZNF215		7.5933523	
RGS2		7.590924	
COL24A1		7.5801754	
ZNF812P		7.5769606	
TMEM45A		7.5579233	
FRMD6		7.5459538	
TENT5C		7.541818	
EFNA5		7.539411	
FUBP1		7.5338984	
SYNDIG1		7.5321274	
KCNS2		7.530595	
ATXN1		7.5303316	
CACNB3		7.5294895	
PGF		7.525595	
BMP8A		7.523339	
RAB31		7.5217314	
FOSB		7.5160136	
SLC22A17		7.5092454	
ALDH1A3		7.5076475	
ODF2L		7.501534	
LRRC4C		7.5006332	
FAM110C		7.496817	
DRP2		7.496552	
STEAP1		7.4935546	
AJM1		7.480085	
COL6A1		7.4722414	
NFATC4		7.459152	
C1QTNF1		7.4567385	
PODXL2		7.451137	
BHLHE22		7.446051	
C1QTNF3		7.4442806	
ZSCAN18		7.4434547	
CPLANE1		7.442647	
PDE3A		7.4325294	
PHKG1		7.430761	
KLHDC8A		7.424132	
SDK2		7.4216266	
ZNF275		7.4190907	
ADAMTS6		7.4170775	
PRDM1		7.4169044	
KCNMA1		7.4155354	
HSPA4L		7.4138627	
TCF3		7.411797	
SLCO1C1		7.3990083	
GPR135		7.3986316	
IL11		7.3901525	
RNF207		7.3890004	
DUSP4		7.377307	
ITGB8		7.3765364	
ADCYAP1		7.37351	
SHANK1		7.3685474	
POFUT2		7.3624964	
PLCD4		7.345516	
ADAMTS19		7.3310304	
DPEP1		7.322944	
FKBP7		7.322858	
GNB3		7.322766	
SACS		7.318294	
FAT4		7.3172474	
GPR37		7.3165846	
CHSY3		7.3158913	
ZNF703		7.3146834	
USP2		7.3050017	
PTCH2		7.2997837	
SPEG		7.2982235	
B3GNT9		7.298058	
DDB2		7.29347	
PROB1		7.2869887	
EFCAB13		7.2844663	
PPM1J		7.2765985	
CDCA7		7.276175	
KCNA2		7.271771	
LGI2		7.2690287	
TNXB		7.2660255	
SNCAIP		7.2456098	
CNTNAP1		7.2441278	
MLLT11		7.2366796	
ITGB5		7.231848	
TSPYL4		7.219672	
BCHE		7.2176876	
CHST3		7.210905	
CLNK		7.203348	
RAB3C		7.2020826	
ITGB1BP2		7.180938	
PCSK5		7.177846	
SGCD		7.167105	
LRP12		7.1500444	
DACH2		7.1415176	
CST2		7.140452	
NCDN		7.1347017	
WNT5A		7.1290793	
MAP3K20		7.128689	
FKBP11		7.1273093	
ADAM12		7.1249914	
HECTD2		7.1053624	
LOXL2		7.1031923	
PLEKHA4		7.0988007	
PPP2R2B		7.098452	
ELOVL2		7.0911107	
CHSY1		7.089013	
PRUNE2		7.0858936	
ERF		7.0854244	
RAB6B		7.0807986	
LOXL1		7.0777855	
ANKRD26		7.077337	
ECM1		7.07556	
GLIS1		7.0705295	
CASK		7.0686674	
CPQ		7.062554	
CERS6		7.0473475	
C1QTNF2		7.043347	
MID1		7.042829	
TNN		7.035773	
SEC24D		7.0283866	
AEN		7.02744	
ABCB1		7.026454	
SNAI2		7.026022	
FMO1		7.025769	
RALGPS2		7.0244007	
NPAS3		7.017899	
PRPS2		7.0118294	
RNF150		7.0106716	
CD69		7.0062323	
NALF1		7.0044293	
AOPEP		7.001386	
VMP1		6.9890237	
RYR3		6.9854445	
MAP1A		6.977009	
KCTD1		6.9722404	
NTN1		6.9698415	
GZMK		6.9621983	
VCAM1		6.955808	
MAP3K14		6.954325	
PPIC		6.952375	
PIF1		6.9484434	
ENSG00000273291		6.9479084	
FOXC1		6.9414983	
PGM2L1		6.9408183	
GPC1		6.9396267	
WSCD2		6.9303737	
CPNE5		6.929079	
PKP1		6.9277554	
GPR155		6.9247684	
PLEKHG2		6.9199333	
F2RL2		6.9150395	
TPBG		6.91313	
ABL2		6.908721	
PKD1		6.904165	
GFRA1		6.887303	
BEND6		6.876563	
RGMA		6.874024	
EPHB1		6.862932	
NRIP2		6.85918	
ATRNL1		6.8536363	
TPM1		6.8506875	
STEAP2		6.8459883	
SYT11		6.8439455	
ITGA11		6.8363805	
SERPINI1		6.8345475	
COL25A1		6.8307033	
DIRAS1		6.8292794	
SPATS2L		6.828121	
PFKP		6.817922	
GAS6		6.813313	
FBXL7		6.8016124	
SEC14L2		6.793404	
TNFSF4		6.7891126	
TRIM32		6.7850795	
SESN3		6.7774353	
TEAD3		6.7771716	
DTNA		6.7731867	
SLFN13		6.768377	
ABI2		6.76796	
ADGRA2		6.762051	
TRIM45		6.7559085	
UGGT2		6.752287	
ITPRIPL1		6.7504954	
ACAN		6.7467537	
LETM2		6.7443542	
TMEM178B		6.743395	
RGS7BP		6.7325487	
LAYN		6.7213655	
STS		6.720174	
SPTBN4		6.717129	
OTULIN		6.7148395	
MUC12		6.694195	
CLDN1		6.6913943	
OLFML2B		6.690375	
ZNF208		6.681623	
CCDC184		6.6779943	
ADAM23		6.6748743	
ANKRD53		6.672508	
SPRED3		6.6678133	
SHISAL1		6.6622443	
ACER2		6.6613073	
CRB2		6.6547875	
TMEM215		6.654326	
MTTP		6.651356	
BTBD19		6.6474895	
SPARC		6.6436815	
WNT10A		6.6435103	
TBC1D19		6.641557	
CPXM1		6.6407943	
SLC6A1		6.6403847	
GJB2		6.6395044	
METTL24		6.6332817	
MEIS3		6.629711	
RASD1		6.629692	
HS6ST2		6.6291914	
PLN		6.619079	
SHISA6		6.5986304	
C16orf74		6.5910807	
DUSP2		6.589289	
MAN1A2		6.588491	
FAM78B		6.5766826	
PGM5		6.5656247	
NUDT11		6.563824	
TNFRSF19		6.536825	
GPR183		6.5309954	
WBP1L		6.5267973	
DTX3		6.526295	
PIGK		6.5166507	
CP		6.5091467	
SAP30		6.507215	
CC2D2B		6.501886	
CTSF		6.500318	
GPR153		6.500199	
MYOM1		6.4976435	
RBM38		6.4951916	
RAB23		6.4902225	
PKD2		6.4875417	
COG5		6.48052	
PHYHIP		6.4758472	
CSGALNACT1		6.471487	
OLFM1		6.4707913	
GPR161		6.466955	
PRR7		6.4635577	
PALLD		6.459724	
ZNF10		6.4575396	
NTN5		6.452642	
GRIN2A		6.4488397	
MEI1		6.4374723	
NRXN2		6.434758	
ARTN		6.4329066	
NT5E		6.4264984	
ESR2		6.425084	
CXCL14		6.416803	
MN1		6.413261	
INSYN2B		6.4113626	
TRPC1		6.404296	
ROR2		6.403334	
FAM118A		6.3981705	
ZFTA		6.3871446	
FLRT2		6.384419	
NGEF		6.3812923	
KIF26B		6.374119	
HAPLN3		6.3664045	
TCTN1		6.3544135	
EPS8		6.353815	
DES		6.3508472	
SULF2		6.348427	
HAS2		6.3422856	
FAM169A		6.340024	
PCDHB7		6.337665	
MAOB		6.335564	
ZHX2		6.33182	
TGFBI		6.326739	
DYRK2		6.3208785	
SH3PXD2B		6.3149824	
PLEKHG5		6.310395	
MAP3K7CL		6.3002663	
CADPS		6.294096	
MTMR11		6.277758	
RANBP9		6.2741604	
HHAT		6.2730246	
C17orf107		6.271388	
FAM210B		6.2685184	
PAPPA		6.2664795	
DPYSL4		6.2613707	
TIGIT		6.2593584	
A2M		6.2474046	
ANKRD36B		6.246767	
FGD1		6.245997	
TRERF1		6.241819	
CLTCL1		6.238677	
AFF4		6.234424	
MYH11		6.233903	
TSC22D3		6.231722	
ZNF587		6.2302504	
SSTR2		6.228348	
KDELR3		6.2237477	
FGFR1		6.220253	
MYOCD		6.2194676	
SOX8		6.218809	
OGDHL		6.2139115	
HOXC4		6.2010484	
ITGB4		6.1921573	
COL22A1		6.189895	
NREP		6.186386	
ATAT1		6.1742024	
REM1		6.173129	
FDXR		6.172635	
POLN		6.171879	
SLC28A3		6.15612	
GDF11		6.154663	
EPHB2		6.1492124	
SALL4		6.1440616	
MSRB3		6.1406455	
DCUN1D3		6.1376176	
KCNH8		6.13744	
HIF1A		6.1353045	
ISYNA1		6.1351585	
PXDNL		6.134657	
PNISR		6.133642	
ARSG		6.128849	
DIP2C		6.126061	
SPAG4		6.123401	
WDR47		6.1215577	
CMA1		6.1182365	
PFN2		6.116422	
DACT3		6.107874	
POMGNT2		6.1047964	
SCRG1		6.1005445	
GSDME		6.098153	
JSRP1		6.093086	
CDH6		6.0848355	
RBFOX2		6.084107	
PSD		6.0821238	
PDZRN3		6.081919	
GABPB2		6.081608	
DCN		6.0805717	
INPP4B		6.0790167	
ZFP36		6.0728035	
PTPRH		6.0705047	
VPS13B		6.058214	
CBARP		6.051564	
TM7SF3		6.048951	
GNG12		6.048273	
MPZL1		6.0457883	
DUSP14		6.038936	
MATCAP1		6.0379696	
GPR156		6.036717	
MTMR7		6.0327964	
SERPINE1		6.023461	
PDGFC		6.0209427	
PTGER1		6.0178065	
WIPF3		6.014584	
DOCK1		6.0142083	
N4BP2		6.009459	
MAPK6		6.006484	
MEX3C		6.0039263	
DLG4		6.001819	
LRP3		5.997604	
PRDM15		5.9914985	
SEC23A		5.9900303	
GGT5		5.9896326	
ATP11C		5.988799	
PODN		5.986904	
ALPK2		5.983035	
FBXL2		5.9819627	
SERPINA3		5.9802456	
ANO4		5.9768243	
HIVEP2		5.9664326	
ATF7		5.9655275	
COL10A1		5.963314	
SRSF5		5.9564734	
DUSP1		5.9537835	
SPECC1		5.9470835	
MYOF		5.9449215	
NHSL2		5.943332	
ARL10		5.942224	
OSR2		5.9365497	
DDIT4		5.9357014	
MXRA7		5.935465	
ASCC3		5.9346805	
IGSF9B		5.9324965	
CRABP1		5.932133	
PNOC		5.927364	
RFX8		5.924503	
PLPP7		5.913407	
CNTNAP2		5.9028597	
ARHGEF25		5.9024878	
GOLM2		5.90114	
CEP97		5.899426	
BICD1		5.8984666	
OTOGL		5.895834	
ANGPTL1		5.8953886	
TIMP2		5.891678	
PCDHB14		5.8886585	
FOXP3		5.8885903	
GALNT1		5.882352	
CRLF1		5.870891	
POLH		5.8671293	
BBS7		5.866679	
COL19A1		5.8644824	
TMEM176A		5.861247	
CLEC11A		5.8608513	
REEP2		5.8551726	
DLL1		5.8519516	
ATP10D		5.8513994	
CFI		5.8507524	
MFAP4		5.848117	
SGCB		5.841668	
PDZD4		5.829196	
ABCC5		5.8272104	
PRNP		5.820882	
LDB3		5.803969	
DNAJB5		5.8010435	
CAND2		5.795315	
SMOC1		5.7891445	
LGR6		5.7730956	
CRISPLD2		5.7680235	
EGR1		5.7668324	
FMO3		5.766768	
RUNDC3B		5.7631907	
LRRC55		5.7622213	
PBX3		5.757462	
ZNF385D		5.756408	
FGF18		5.7555866	
CMYA5		5.750791	
VAT1L		5.7503967	
ENTPD2		5.7462807	
SMIM3		5.746249	
CNST		5.742841	
RHOH		5.742459	
ANKRD13B		5.7325253	
NLRP3		5.7325153	
NTF3		5.731122	
LRRC15		5.7259808	
MBTPS1		5.7207856	
SCN2B		5.719541	
ARRDC3		5.7143917	
ABCA12		5.71105	
CD28		5.710293	
PDLIM5		5.709144	
ADCY5		5.7068396	
CEP164		5.70454	
MPDZ		5.6989326	
PHF24		5.6987033	
TDO2		5.697739	
VAMP1		5.69657	
RASD2		5.6963267	
MACROH2A2		5.6894426	
XG		5.686864	
PRCP		5.683193	
PNMA8A		5.68267	
BRINP3		5.6796007	
RAD51B		5.6790733	
ADAMTS18		5.6714435	
UFSP2		5.6701856	
INPP5F		5.6660295	
HNF4A		5.665022	
ZFPM2		5.66343	
THSD4		5.6628385	
ELN		5.662786	
ZFC3H1		5.659805	
HSPB7		5.6581097	
SFXN1		5.6519275	
NGFR		5.647346	
PHTF2		5.646258	
CDH3		5.64528	
GAMT		5.64516	
ENTPD7		5.6443076	
BDH2		5.641418	
IMPG2		5.6406016	
PI15		5.6363745	
GCLC		5.6335735	
MMP11		5.6276364	
C7		5.6271405	
LLGL1		5.6252437	
NPTX2		5.6228595	
PITPNM1		5.6124434	
HTR1F		5.612064	
TMEM185A		5.6088586	
CEP83		5.60401	
ADCY3		5.6029525	
NTRK1		5.601798	
CASTOR3P		5.5993376	
BMP1		5.591849	
ABCG4		5.585535	
GPX7		5.573496	
APLNR		5.571401	
FTO		5.568104	
MT1X		5.566034	
EPHA2		5.5631127	
KIF5C		5.5620785	
IKZF2		5.5589404	
PLTP		5.553338	
CNIH3		5.5461507	
DYRK3		5.5449147	
CPT1C		5.5423355	
CAMK1D		5.5385256	
ATP1B2		5.537196	
NFE2L3		5.5359025	
GREB1		5.522154	
RBM24		5.521725	
OSBPL3		5.518033	
CRACR2A		5.5156717	
ARB2A		5.51028	
URB1		5.508805	
SNX31		5.5045533	
DNAJC12		5.4997807	
TSPAN11		5.4960155	
FARP2		5.486463	
TRAK1		5.4809685	
FGF14		5.4807806	
ATP8B2		5.480182	
SLC7A2		5.475698	
TBCK		5.468471	
MICALL2		5.468277	
TNFRSF13C		5.4664273	
TPD52L1		5.462688	
LDLRAD2		5.462128	
CNOT6L		5.461286	
HGF		5.4593472	
DERL3		5.458744	
ATXN7L1		5.4547334	
MSI2		5.4432683	
MAST4		5.4407525	
PALMD		5.4375	
CCL11		5.426284	
ZNF793		5.413572	
TTC8		5.410736	
NUDT10		5.4081745	
FOSL2		5.4054556	
CCL13		5.4043427	
TUT4		5.397695	
FKBP10		5.39599	
SIDT1		5.3941627	
POGLUT2		5.393014	
ANO1		5.3911448	
H4C16		5.3908963	
TRPV3		5.39049	
GPC2		5.3827057	
PRR5		5.379284	
EXTL1		5.3792357	
SUPT7L		5.375891	
FBXL22		5.369497	
HILPDA		5.3679795	
HDC		5.367711	
CELSR2		5.3578067	
ELL2		5.354772	
ZNF621		5.3500366	
PLEKHN1		5.348861	
DEAF1		5.345194	
PER2		5.344249	
EYA2		5.344185	
PTBP2		5.343739	
MEX3B		5.3408294	
KCP		5.33911	
ENSG00000275993		5.337347	
SCN3A		5.336814	
CD27		5.332744	
IL17RD		5.329778	
INSYN2A		5.3236885	
INSYN1		5.3196244	
FZD7		5.317876	
MEDAG		5.3176827	
GRM2		5.316886	
PCSK1N		5.3160057	
GOLGB1		5.313731	
HAAO		5.313176	
COLQ		5.3118567	
GAP43		5.3049827	
PXYLP1		5.303737	
CYGB		5.3008504	
TMEM14A		5.29974	
TMEM121		5.294819	
TPPP3		5.2936816	
TCEAL7		5.2916555	
COL9A3		5.2914405	
MYLK		5.2899723	
ABTB3		5.2835712	
KIF13B		5.278417	
SRGAP3		5.2719855	
CHRDL2		5.2660985	
PYGM		5.263014	
ACAD11		5.2578077	
OXR1		5.252957	
C11orf24		5.251464	
KCNN4		5.23997	
UBE2V1		5.237936	
LONRF2		5.235736	
DPF3		5.228123	
PLXNB3		5.227681	
MAPKBP1		5.225829	
CDC14B		5.2226224	
LUZP2		5.21801	
ASB2		5.214994	
AEBP1		5.2137976	
ZBP1		5.2100735	
KCNK2		5.196986	
EML6		5.1934943	
SERTAD2		5.1913266	
TRIM17		5.183072	
TJP2		5.177509	
HBB		5.174997	
AVPR1A		5.173152	
IGLL5		5.165632	
CST5		5.1605906	
SLC45A1		5.159886	
CST1		5.15944	
SMC6		5.1550794	
BDKRB1		5.1546993	
SETBP1		5.154661	
ARMCX4		5.150008	
NACAD		5.146463	
GALNS		5.145114	
DNAJC10		5.1346993	
CCN4		5.1310205	
EID3		5.1301436	
SLMAP		5.128719	
EBF2		5.1255608	
SOCS2		5.1246424	
PM20D2		5.118724	
HHIPL1		5.118461	
SUSD5		5.118004	
RHOU		5.112983	
PCSK1		5.1107526	
TNFRSF13B		5.109999	
OSBPL10		5.109967	
ENSG00000277836		5.1076875	
RGS17		5.1072426	
GADL1		5.1064234	
FBLN7		5.1057687	
RBBP7		5.102071	
EFS		5.099215	
A4GALT		5.0917563	
SRSF12		5.0873294	
